weather_id,airport_code,weather_date,temperature_celsius,wind_speed_kmph,visibility_km,storm_flag,precipitation_mm
W00000409,BOM,2026-02-18,26.5,26.4,10.7,false,5.3
W00000410,BOM,2026-02-19,25.7,29.2,8.5,false,2.7
W00000411,BOM,2026-02-20,19.8,44.8,11.3,false,4.0
W00000412,BOM,2026-02-21,19.3,9.0,18.9,false,2.9
W00000413,BOM,2026-02-22,28.3,21.5,15.5,false,4.0
W00000414,BOM,2026-02-23,32.9,36.1,7.0,false,2.3
W00000415,BOM,2026-02-24,34.1,51.6,10.3,false,2.9
W00000416,BOM,2026-02-25,29.9,29.1,18.8,false,5.4
W00000417,BOM,2026-02-26,25.5,15.2,10.5,false,5.8
W00000418,BOM,2026-02-27,38.4,24.5,14.2,false,4.8
W00000419,BOM,2026-02-28,15.5,30.5,16.1,false,1.5
W00000420,BOM,2026-03-01,23.3,30.7,18.5,false,3.9
W00000421,BOM,2026-03-02,21.2,46.2,18.2,false,1.7
W00000422,BOM,2026-03-03,19.3,45.9,18.9,false,2.2
W00000423,BOM,2026-03-04,26.5,4.2,17.2,false,0.7
W00000424,BOM,2026-03-05,19.6,26.3,13.6,false,6.0
W00000425,BOM,2026-03-06,34.5,26.8,12.1,false,0.9
W00000426,BOM,2026-03-07,19.4,29.2,7.3,false,3.6
W00000427,BOM,2026-03-08,18.5,12.5,8.9,true,39.3
W00000428,BOM,2026-03-09,29.8,19.5,11.0,false,2.1
W00000429,BOM,2026-03-10,17.8,19.8,19.7,false,1.6
W00000430,BOM,2026-03-11,31.5,31.7,15.0,false,2.3
W00000431,BOM,2026-03-12,29.6,15.0,15.6,false,6.4
W00000432,BOM,2026-03-13,21.2,24.4,12.7,false,3.7
W00000433,BOM,2026-03-14,24.0,43.7,17.5,false,2.2
W00000434,BOM,2026-03-15,28.4,26.4,18.3,false,4.7
W00000435,BOM,2026-03-16,33.4,52.5,15.2,false,4.0
W00000436,BOM,2026-03-17,27.3,18.2,10.7,false,1.9
W00000437,BOM,2026-03-18,28.6,15.0,8.4,false,2.2
W00000438,BOM,2026-03-19,43.2,22.1,18.4,false,6.9
W00000439,BOM,2026-03-20,38.6,19.4,12.7,false,4.0
W00000440,BOM,2026-03-21,35.8,10.7,4.5,true,73.2
W00000441,BOM,2026-03-22,31.0,44.1,12.6,false,0.6
W00000442,BOM,2026-03-23,33.5,42.8,17.6,false,1.3
W00000443,BOM,2026-03-24,23.6,4.2,6.5,true,27.7
W00000444,BOM,2026-03-25,27.7,20.7,16.3,false,5.1
W00000445,BOM,2026-03-26,27.1,29.0,7.3,false,3.8
W00000446,BOM,2026-03-27,28.2,10.9,17.1,false,2.4
W00000447,BOM,2026-03-28,18.3,36.6,18.3,false,2.9
W00000448,BOM,2026-03-29,29.9,19.8,13.8,false,3.8
W00000449,BOM,2026-03-30,37.6,3.5,15.4,false,0.1
W00000450,BOM,2026-03-31,43.3,5.1,8.1,false,1.8
W00000451,BOM,2026-04-01,30.5,43.7,12.8,false,1.3
W00000452,BOM,2026-04-02,20.7,29.9,17.2,false,4.1
W00000453,BOM,2026-04-03,25.8,48.5,3.2,true,68.1
W00000454,BOM,2026-04-04,30.9,21.0,6.0,false,4.1
W00000455,BOM,2026-04-05,31.4,27.2,19.1,false,3.4
W00000456,BOM,2026-04-06,29.9,22.4,13.4,false,3.7
W00000457,BOM,2026-04-07,22.4,51.4,10.3,false,0.7
W00000458,BOM,2026-04-08,26.9,47.9,19.4,false,1.1
W00000459,BOM,2026-04-09,22.1,28.0,12.5,false,0.0
W00000460,BOM,2026-04-10,34.7,32.0,2.9,true,26.9
W00000461,BOM,2026-04-11,16.5,24.6,16.9,false,6.4
W00000462,BOM,2026-04-12,16.7,46.4,19.2,false,1.6
W00000463,BOM,2026-04-13,35.3,6.2,5.1,true,54.0
W00000464,BOM,2026-04-14,32.4,8.0,7.6,false,4.1
W00000465,BOM,2026-04-15,14.7,19.1,11.4,false,4.3
W00000466,BOM,2026-04-16,32.1,4.2,17.6,false,3.4
W00000467,BOM,2026-04-17,29.7,6.3,13.8,false,7.0
W00000468,BOM,2026-04-18,23.2,10.3,14.2,false,5.3
W00000469,BOM,2026-04-19,20.7,36.2,17.3,false,5.3
W00000470,BOM,2026-04-20,28.2,21.7,6.9,true,42.8
W00000471,BOM,2026-04-21,44.1,20.3,14.0,false,6.1
W00000472,BOM,2026-04-22,30.6,35.0,13.8,false,0.2
W00000473,BOM,2026-04-23,26.3,25.2,13.6,false,1.1
W00000474,BOM,2026-04-24,17.7,33.1,15.6,false,2.3
W00000475,BOM,2026-04-25,27.7,17.1,12.9,false,2.6
W00000476,BOM,2026-04-26,28.7,25.1,19.0,false,2.9
W00000477,BOM,2026-04-27,11.1,8.0,19.5,false,2.8
W00000478,BOM,2026-04-28,25.7,14.0,2.2,true,11.1
W00000479,BOM,2026-04-29,36.9,44.3,1.5,true,35.3
W00000480,BOM,2026-04-30,35.9,26.5,19.0,false,6.4
W00000481,BOM,2026-05-01,27.2,44.2,15.3,false,6.0
W00000482,BOM,2026-05-02,34.2,42.9,5.6,true,31.6
W00000483,BOM,2026-05-03,22.6,33.5,18.5,false,4.5
W00000484,BOM,2026-05-04,24.8,46.5,9.8,false,4.8
W00000485,BOM,2026-05-05,22.7,23.6,13.8,false,1.1
W00000486,BOM,2026-05-06,29.1,14.3,11.5,false,1.3
W00000487,BOM,2026-05-07,36.6,4.9,19.6,false,3.4
W00000488,BOM,2026-05-08,31.6,52.3,11.0,false,5.7
W00000489,BOM,2026-05-09,28.6,20.9,12.6,false,3.1
W00000490,BOM,2026-05-10,26.1,31.3,6.2,false,5.5
W00000491,BOM,2026-05-11,37.7,14.1,17.5,false,1.0
W00000492,BOM,2026-05-12,21.9,4.6,14.0,false,2.8
W00000493,BOM,2026-05-13,31.3,42.0,14.1,false,0.0
W00000494,BOM,2026-05-14,17.9,23.2,11.1,false,6.6
W00000495,BOM,2026-05-15,23.0,8.9,10.1,false,0.5
W00000496,BOM,2026-05-16,27.5,34.5,19.0,false,6.3
W00000497,BOM,2026-05-17,35.2,48.8,8.4,false,5.1
W00000498,BOM,2026-05-18,24.8,45.7,18.7,false,2.8
W00000499,BOM,2026-05-19,27.3,51.8,7.3,true,12.2
W00000500,BOM,2026-05-20,30.7,4.9,11.2,false,4.5
W00000501,BOM,2026-05-21,32.8,46.6,14.3,false,3.7
W00000502,BOM,2026-05-22,28.3,45.7,16.8,false,4.9
W00000503,BOM,2026-05-23,32.6,26.9,7.5,false,5.5
W00000504,BOM,2026-05-24,38.4,23.8,15.8,false,1.4
W00000505,BOM,2026-05-25,23.7,31.7,14.7,false,3.3
W00000506,BOM,2026-05-26,33.0,35.9,3.2,true,10.7
W00000507,BOM,2026-05-27,28.4,27.4,15.5,false,6.5
W00000508,BOM,2026-05-28,26.1,10.5,19.8,false,6.7
W00000509,BOM,2026-05-29,34.9,36.7,15.8,false,1.2
W00000510,BOM,2026-05-30,17.7,15.2,17.9,false,2.4
W00000511,BOM,2026-05-31,23.6,14.3,17.2,false,0.9
W00000512,BOM,2026-06-01,29.6,5.9,9.1,false,6.5
W00000513,BOM,2026-06-02,23.5,39.1,19.7,false,2.4
W00000514,BOM,2026-06-03,34.4,6.3,11.2,false,0.6
W00000515,BOM,2026-06-04,17.6,46.3,14.1,false,1.8
W00000516,BOM,2026-06-05,23.4,45.3,9.4,false,3.0
W00000517,BOM,2026-06-06,22.9,25.9,10.3,false,5.1
W00000518,BOM,2026-06-07,23.1,4.3,9.0,false,2.9
W00000519,BOM,2026-06-08,37.6,34.0,19.9,false,1.0
W00000520,BOM,2026-06-09,30.5,45.8,19.6,false,1.3
W00000521,BOM,2026-06-10,25.5,24.5,16.2,false,6.1
W00000522,BOM,2026-06-11,24.7,46.5,8.2,false,3.8
W00000523,BOM,2026-06-12,20.9,32.6,16.0,false,1.2
W00000524,BOM,2026-06-13,21.1,40.9,14.0,false,2.1
W00000525,BOM,2026-06-14,26.4,37.1,4.2,true,40.1
W00000526,BOM,2026-06-15,27.7,32.8,9.8,false,6.3
W00000527,BOM,2026-06-16,33.7,43.9,7.4,false,4.1
W00000528,BOM,2026-06-17,19.3,48.4,19.7,false,2.0
W00000529,BOM,2026-06-18,30.2,26.3,9.5,false,0.7
W00000530,BOM,2026-06-19,33.8,47.3,6.5,false,6.4
W00000531,BOM,2026-06-20,26.2,33.8,11.8,false,3.3
W00000532,BOM,2026-06-21,28.1,51.5,16.8,false,4.3
W00000533,BOM,2026-06-22,14.8,46.8,7.2,true,16.9
W00000534,BOM,2026-06-23,36.8,48.9,16.4,false,2.3
W00000535,BOM,2026-06-24,19.7,25.7,11.8,false,0.5
W00000536,BOM,2026-06-25,28.7,6.5,13.0,false,6.0
W00000537,BOM,2026-06-26,28.6,47.8,6.1,false,4.3
W00000538,BOM,2026-06-27,30.0,49.8,9.4,false,5.6
W00000539,BOM,2026-06-28,24.6,40.2,12.9,false,4.0
W00000540,BOM,2026-06-29,22.8,4.3,19.8,false,6.8
W00000541,HYD,2026-01-01,27.5,49.2,14.5,false,3.4
W00000542,HYD,2026-01-02,37.1,49.1,19.2,false,3.0
W00000543,HYD,2026-01-03,27.7,10.0,19.5,false,4.4
W00000544,HYD,2026-01-04,27.1,43.6,17.6,false,6.4
W00000545,HYD,2026-01-05,32.5,47.4,16.2,false,1.1
W00000546,HYD,2026-01-06,21.7,25.4,11.7,false,4.4
W00000547,HYD,2026-01-07,25.1,49.4,7.5,false,2.4
W00000548,HYD,2026-01-08,33.0,7.8,9.2,false,3.4
W00000549,HYD,2026-01-09,34.6,29.5,14.9,false,6.8
W00000550,HYD,2026-01-10,30.3,40.8,15.4,false,5.7
W00000551,HYD,2026-01-11,27.5,50.0,17.8,false,1.0
W00000552,HYD,2026-01-12,36.6,6.4,18.2,false,0.9
W00000553,HYD,2026-01-13,26.1,33.2,7.6,false,2.8
W00000554,HYD,2026-01-14,33.8,40.6,19.7,false,2.7
W00000555,HYD,2026-01-15,8.5,7.0,3.1,true,15.0
W00000556,HYD,2026-01-16,28.1,7.3,16.4,false,3.5
W00000557,HYD,2026-01-17,24.4,23.7,3.6,true,70.1
W00000558,HYD,2026-01-18,27.6,31.8,16.2,false,2.6
W00000559,HYD,2026-01-19,36.0,8.3,9.7,false,5.8
W00000560,HYD,2026-01-20,41.5,36.8,13.3,false,1.0
W00000561,HYD,2026-01-21,32.6,19.3,7.6,true,11.1
W00000562,HYD,2026-01-22,32.8,8.7,14.7,false,4.6
W00000563,HYD,2026-01-23,28.6,8.6,16.1,false,1.9
W00000564,HYD,2026-01-24,44.7,17.6,4.7,true,16.4
W00000565,HYD,2026-01-25,23.5,53.5,9.6,false,4.1
W00000566,HYD,2026-01-26,28.4,10.6,8.6,true,33.5
W00000567,HYD,2026-01-27,31.6,48.7,10.7,false,6.7
W00000568,HYD,2026-01-28,35.6,48.9,10.6,false,5.0
W00000569,HYD,2026-01-29,30.4,29.9,8.0,false,0.2
W00000570,HYD,2026-01-30,29.6,31.1,12.8,false,5.2
W00000571,HYD,2026-01-31,36.2,22.3,17.8,false,1.9
W00000572,HYD,2026-02-01,14.7,53.0,16.1,false,1.6
W00000573,HYD,2026-02-02,37.6,50.9,13.5,false,4.1
W00000574,HYD,2026-02-03,34.6,53.1,16.6,false,1.0
W00000575,HYD,2026-02-04,26.3,23.5,9.9,true,59.5
W00000576,HYD,2026-02-05,36.7,53.2,16.8,false,5.6
W00000577,HYD,2026-02-06,20.3,23.7,14.7,false,1.0
W00000578,HYD,2026-02-07,29.1,53.8,18.2,false,0.9
W00000579,HYD,2026-02-08,27.1,17.7,17.4,false,5.1
W00000580,HYD,2026-02-09,25.9,53.2,15.7,false,2.2
W00000581,HYD,2026-02-10,25.8,54.0,13.0,false,6.8
W00000582,HYD,2026-02-11,28.9,48.6,17.0,false,6.7
W00000583,HYD,2026-02-12,23.8,25.7,2.5,true,34.5
W00000584,HYD,2026-02-13,28.2,29.8,17.1,false,1.3
W00000585,HYD,2026-02-14,41.0,8.1,6.1,true,27.4
W00000586,HYD,2026-02-15,31.9,41.1,15.9,false,4.4
W00000587,HYD,2026-02-16,19.7,41.9,2.2,true,19.2
W00000588,HYD,2026-02-17,24.1,17.3,9.6,false,6.5
W00000589,HYD,2026-02-18,28.1,6.6,9.5,false,3.1
W00000590,HYD,2026-02-19,23.6,21.3,6.1,false,2.7
W00000591,HYD,2026-02-20,17.7,29.8,11.1,false,1.9
W00000592,HYD,2026-02-21,17.6,7.2,7.6,false,6.6
W00000593,HYD,2026-02-22,31.5,39.3,16.2,false,0.2
W00000594,HYD,2026-02-23,30.8,17.9,7.2,false,5.4
W00000595,HYD,2026-02-24,31.8,11.3,15.6,false,4.4
W00000596,HYD,2026-02-25,27.6,18.2,19.1,false,2.7
W00000597,HYD,2026-02-26,29.5,50.7,7.6,false,2.2
W00000598,HYD,2026-02-27,38.3,33.5,1.3,true,49.4
W00000599,HYD,2026-02-28,25.1,10.7,15.6,false,0.4
W00000600,HYD,2026-03-01,41.5,9.5,13.7,false,1.0
W00000601,HYD,2026-03-02,31.9,21.1,9.3,false,6.1
W00000602,HYD,2026-03-03,14.0,44.5,12.0,false,4.2
W00000603,HYD,2026-03-04,28.2,34.0,17.2,false,5.0
W00000604,HYD,2026-03-05,18.7,27.4,18.0,false,1.2
W00000605,HYD,2026-03-06,35.5,28.5,17.4,false,4.8
W00000606,HYD,2026-03-07,31.3,52.2,6.8,true,46.0
W00000607,HYD,2026-03-08,32.8,47.6,8.6,false,4.8
W00000608,HYD,2026-03-09,21.8,42.0,16.2,false,3.0
W00000609,HYD,2026-03-10,37.5,43.7,17.2,false,0.7
W00000610,HYD,2026-03-11,40.2,8.5,11.1,false,6.1
W00000611,HYD,2026-03-12,32.3,28.0,2.0,true,39.1
W00000612,HYD,2026-03-13,24.3,44.2,18.4,false,2.6
W00000613,HYD,2026-03-14,30.6,27.5,14.0,false,3.1
W00000614,HYD,2026-03-15,39.2,12.5,14.0,false,2.3
W00000615,HYD,2026-03-16,37.5,5.5,12.4,false,3.3
W00000616,HYD,2026-03-17,24.7,34.8,15.0,false,3.4
W00000617,HYD,2026-03-18,32.9,50.1,6.4,true,70.3
W00000618,HYD,2026-03-19,16.9,45.2,5.0,true,59.3
W00000619,HYD,2026-03-20,52.0,15.2,6.4,true,23.5
W00000620,HYD,2026-03-21,37.7,46.0,14.2,false,1.8
W00000621,HYD,2026-03-22,19.7,33.8,12.9,false,4.6
W00000622,HYD,2026-03-23,35.0,16.2,9.7,false,6.5
W00000623,HYD,2026-03-24,26.4,11.8,19.5,false,2.2
W00000624,HYD,2026-03-25,34.4,23.7,14.0,false,2.1
W00000625,HYD,2026-03-26,16.3,35.2,18.2,false,4.7
W00000626,HYD,2026-03-27,27.5,15.5,7.5,false,4.1
W00000627,HYD,2026-03-28,16.3,20.6,14.9,false,5.3
W00000628,HYD,2026-03-29,32.3,35.2,7.5,false,2.0
W00000629,HYD,2026-03-30,13.2,27.3,7.3,false,1.6
W00000630,HYD,2026-03-31,26.2,27.8,13.8,false,4.3
W00000631,HYD,2026-04-01,20.8,54.4,4.4,true,67.8
W00000632,HYD,2026-04-02,22.1,55.0,6.7,false,4.4
W00000633,HYD,2026-04-03,24.7,49.5,11.3,false,1.3
W00000634,HYD,2026-04-04,32.3,54.1,8.5,false,3.2
W00000635,HYD,2026-04-05,24.1,33.3,8.0,true,72.4
W00000636,HYD,2026-04-06,17.3,46.5,17.5,false,1.2
W00000637,HYD,2026-04-07,30.0,34.5,15.2,false,1.0
W00000638,HYD,2026-04-08,29.9,22.0,10.8,false,5.5
W00000639,HYD,2026-04-09,24.9,20.1,16.7,false,5.8
W00000640,HYD,2026-04-10,22.9,39.5,9.8,false,4.4
W00000641,HYD,2026-04-11,18.2,41.9,8.3,false,6.1
W00000642,HYD,2026-04-12,20.3,28.4,18.0,false,0.4
W00000643,HYD,2026-04-13,27.1,11.1,10.5,false,3.7
W00000644,HYD,2026-04-14,19.0,12.3,8.6,false,1.8
W00000645,HYD,2026-04-15,29.9,48.0,5.9,true,57.6
W00000646,HYD,2026-04-16,32.1,18.7,19.9,false,0.0
W00000647,HYD,2026-04-17,31.8,23.0,6.7,false,6.4
W00000648,HYD,2026-04-18,36.3,37.8,8.5,false,4.2
W00000649,HYD,2026-04-19,33.9,4.1,13.1,false,5.0
W00000650,HYD,2026-04-20,26.9,11.4,17.0,false,5.3
W00000651,HYD,2026-04-21,32.7,29.5,9.5,false,4.4
W00000652,HYD,2026-04-22,30.0,31.0,15.0,false,6.8
W00000653,HYD,2026-04-23,27.5,47.3,19.6,false,6.9
W00000654,HYD,2026-04-24,26.9,35.2,14.1,false,0.7
W00000655,HYD,2026-04-25,28.9,33.1,19.3,false,0.3
W00000656,HYD,2026-04-26,24.7,18.2,15.7,false,6.7
W00000657,HYD,2026-04-27,17.5,49.1,18.9,false,6.1
W00000658,HYD,2026-04-28,18.2,45.7,17.1,false,6.0
W00000659,HYD,2026-04-29,19.2,37.1,16.8,false,2.0
W00000660,HYD,2026-04-30,23.3,51.9,13.8,false,6.0
W00000661,HYD,2026-05-01,43.1,48.8,7.2,false,2.9
W00000662,HYD,2026-05-02,25.0,40.9,15.3,false,0.9
W00000663,HYD,2026-05-03,16.9,36.0,16.6,false,1.3
W00000664,HYD,2026-05-04,32.7,19.8,7.4,true,30.9
W00000665,HYD,2026-05-05,30.4,48.8,4.6,true,66.7
W00000666,HYD,2026-05-06,21.9,44.4,9.6,false,6.1
W00000667,HYD,2026-05-07,31.5,31.0,17.0,false,3.4
W00000668,HYD,2026-05-08,25.7,50.3,18.9,false,5.8
W00000669,HYD,2026-05-09,13.2,4.2,15.1,false,5.2
W00000670,HYD,2026-05-10,27.4,44.9,6.9,false,3.3
W00000671,HYD,2026-05-11,27.7,22.7,15.0,false,5.1
W00000672,HYD,2026-05-12,19.6,26.0,7.2,false,1.9
W00000673,HYD,2026-05-13,30.3,20.1,18.8,false,3.5
W00000674,HYD,2026-05-14,35.9,52.7,9.3,false,5.5
W00000675,HYD,2026-05-15,31.4,24.0,6.5,true,53.8
W00000676,HYD,2026-05-16,28.0,26.6,8.9,false,6.0
W00000677,HYD,2026-05-17,41.6,17.8,16.9,false,4.7
W00000678,HYD,2026-05-18,22.1,20.2,2.8,true,45.7
W00000679,HYD,2026-05-19,33.8,34.6,19.1,false,1.2
W00000680,HYD,2026-05-20,27.9,40.7,14.3,false,2.1
W00000681,HYD,2026-05-21,25.2,20.6,11.5,false,3.9
W00000682,HYD,2026-05-22,29.4,41.2,9.4,false,5.5
W00000683,HYD,2026-05-23,23.2,27.1,15.6,false,4.9
W00000684,HYD,2026-05-24,16.0,12.0,13.1,false,3.9
W00000685,HYD,2026-05-25,16.3,14.4,18.9,false,6.5
W00000686,HYD,2026-05-26,26.0,50.8,8.7,false,1.2
W00000687,HYD,2026-05-27,43.4,42.3,9.5,true,21.0
W00000688,HYD,2026-05-28,31.9,52.1,12.2,false,3.0
W00000689,HYD,2026-05-29,42.9,26.7,19.2,false,0.5
W00000690,HYD,2026-05-30,30.5,36.4,17.7,false,4.6
W00000691,HYD,2026-05-31,24.9,3.9,11.4,false,5.1
W00000692,HYD,2026-06-01,30.1,44.0,14.9,false,6.1
W00000693,HYD,2026-06-02,17.9,21.1,13.2,false,1.3
W00000694,HYD,2026-06-03,14.4,53.4,11.2,false,2.5
W00000695,HYD,2026-06-04,24.0,31.4,8.0,true,36.4
W00000696,HYD,2026-06-05,27.1,22.4,6.7,false,0.1
W00000697,HYD,2026-06-06,22.8,53.2,8.1,false,4.4
W00000698,HYD,2026-06-07,34.5,13.8,18.0,false,3.7
W00000699,HYD,2026-06-08,13.1,47.2,11.4,false,0.9
W00000700,HYD,2026-06-09,23.7,44.4,10.8,false,0.9
W00000701,HYD,2026-06-10,26.3,39.9,15.1,false,2.2
W00000702,HYD,2026-06-11,27.6,32.7,17.9,false,2.3
W00000703,HYD,2026-06-12,31.1,30.0,6.1,false,3.2
W00000704,HYD,2026-06-13,34.0,3.0,14.7,false,5.0
W00000705,HYD,2026-06-14,41.1,34.6,9.4,false,5.4
W00000706,HYD,2026-06-15,25.0,19.3,9.9,false,3.3
W00000707,HYD,2026-06-16,16.2,17.8,12.8,false,5.3
W00000708,HYD,2026-06-17,19.5,51.3,10.6,false,5.8
W00000709,HYD,2026-06-18,35.7,41.5,16.9,false,2.7
W00000710,HYD,2026-06-19,26.2,34.9,17.8,false,5.1
W00000711,HYD,2026-06-20,25.6,29.0,7.8,false,3.5
W00000712,HYD,2026-06-21,39.9,5.8,18.8,false,4.1
W00000713,HYD,2026-06-22,30.0,41.7,18.9,false,5.0
W00000714,HYD,2026-06-23,25.0,24.5,11.9,false,3.9
W00000715,HYD,2026-06-24,26.0,25.9,17.3,false,6.7
W00000716,HYD,2026-06-25,31.3,7.8,1.2,true,39.0
W00000717,HYD,2026-06-26,25.5,35.5,18.9,false,2.6
W00000718,HYD,2026-06-27,23.6,20.0,10.2,false,2.4
W00000719,HYD,2026-06-28,33.4,37.7,9.6,false,0.9
W00000720,HYD,2026-06-29,27.2,15.0,3.4,true,50.1
W00000721,MAA,2026-01-01,24.7,46.5,4.2,true,72.1
W00000722,MAA,2026-01-02,36.6,23.8,11.7,false,0.3
W00000723,MAA,2026-01-03,21.8,12.4,19.7,false,6.2
W00000724,MAA,2026-01-04,29.3,30.3,14.0,false,3.5
W00000725,MAA,2026-01-05,24.8,20.3,12.2,false,4.9
W00000726,MAA,2026-01-06,27.8,37.6,1.1,true,15.1
W00000727,MAA,2026-01-07,35.9,48.2,7.1,false,1.3
W00000728,MAA,2026-01-08,31.3,36.7,15.5,false,2.4
W00000729,MAA,2026-01-09,16.2,53.6,14.1,false,5.5
W00000730,MAA,2026-01-10,33.6,19.2,9.7,true,46.2
W00000731,MAA,2026-01-11,37.5,27.3,11.9,false,2.8
W00000732,MAA,2026-01-12,41.7,28.1,6.9,false,2.1
W00000733,MAA,2026-01-13,14.7,20.3,11.6,false,5.1
W00000734,MAA,2026-01-14,33.2,30.6,8.0,false,1.9
W00000735,MAA,2026-01-15,39.9,54.3,9.5,false,6.3
W00000736,MAA,2026-01-16,27.6,34.3,6.2,false,5.6
W00000737,MAA,2026-01-17,7.4,13.6,14.9,false,6.9
W00000738,MAA,2026-01-18,15.6,25.4,7.4,false,2.0
W00000739,MAA,2026-01-19,24.1,18.1,7.9,false,5.7
W00000740,MAA,2026-01-20,43.1,31.6,13.1,false,6.5
W00000741,MAA,2026-01-21,44.2,41.8,16.1,false,1.2
W00000742,MAA,2026-01-22,28.1,29.7,7.1,false,3.7
W00000743,MAA,2026-01-23,36.0,10.7,9.9,false,6.4
W00000744,MAA,2026-01-24,33.5,41.4,15.6,false,2.4
W00000745,MAA,2026-01-25,34.5,33.0,7.4,false,2.9
W00000746,MAA,2026-01-26,31.2,43.3,7.5,true,72.7
W00000747,MAA,2026-01-27,18.8,51.9,17.5,false,1.4
W00000748,MAA,2026-01-28,22.9,11.2,13.1,false,3.3
W00000749,MAA,2026-01-29,43.6,45.0,17.7,false,6.3
W00000750,MAA,2026-01-30,34.3,48.6,10.7,false,2.4
W00000751,MAA,2026-01-31,30.9,22.8,13.9,false,3.4
W00000752,MAA,2026-02-01,32.9,20.2,13.9,false,3.1
W00000753,MAA,2026-02-02,11.6,20.3,16.0,false,1.0
W00000754,MAA,2026-02-03,20.5,26.9,7.4,false,4.0
W00000755,MAA,2026-02-04,20.6,9.8,18.7,false,0.0
W00000756,MAA,2026-02-05,29.3,44.4,19.8,false,5.2
W00000757,MAA,2026-02-06,11.6,44.9,12.8,false,3.9
W00000758,MAA,2026-02-07,30.6,37.5,8.8,false,3.8
W00000759,MAA,2026-02-08,27.4,22.1,13.6,false,3.6
W00000760,MAA,2026-02-09,34.0,52.5,7.8,false,1.8
W00000761,MAA,2026-02-10,37.6,13.3,19.2,false,2.3
W00000762,MAA,2026-02-11,38.3,4.1,19.9,false,1.6
W00000763,MAA,2026-02-12,11.7,26.2,9.3,false,2.5
W00000764,MAA,2026-02-13,23.4,7.8,7.2,false,3.7
W00000765,MAA,2026-02-14,36.1,41.4,6.9,false,4.6
W00000766,MAA,2026-02-15,28.2,12.9,11.6,false,6.9
W00000767,MAA,2026-02-16,29.2,31.9,9.6,false,5.3
W00000768,MAA,2026-02-17,29.8,32.1,8.5,false,0.9
W00000769,MAA,2026-02-18,22.1,42.1,14.0,false,5.1
W00000770,MAA,2026-02-19,14.1,3.8,16.9,false,0.5
W00000771,MAA,2026-02-20,31.5,26.3,11.5,false,2.7
W00000772,MAA,2026-02-21,32.0,31.3,12.5,false,0.5
W00000773,MAA,2026-02-22,25.3,28.9,4.5,true,48.1
W00000774,MAA,2026-02-23,21.8,12.7,6.9,true,65.2
W00000775,MAA,2026-02-24,45.6,24.6,15.8,false,3.1
W00000776,MAA,2026-02-25,33.9,5.0,8.9,false,4.6
W00000777,MAA,2026-02-26,23.3,24.7,9.1,false,5.5
W00000778,MAA,2026-02-27,20.8,3.7,6.7,false,4.2
W00000779,MAA,2026-02-28,32.8,27.6,14.5,false,6.6
W00000780,MAA,2026-03-01,32.7,17.5,17.9,false,2.4
W00000781,MAA,2026-03-02,29.4,3.1,10.3,false,1.6
W00000782,MAA,2026-03-03,22.5,6.5,14.4,false,1.4
W00000783,MAA,2026-03-04,18.5,18.6,15.0,false,2.4
W00000784,MAA,2026-03-05,41.3,28.6,7.6,false,0.5
W00000785,MAA,2026-03-06,28.1,5.0,1.8,true,40.6
W00000786,MAA,2026-03-07,34.7,7.6,8.6,false,3.7
W00000787,MAA,2026-03-08,41.4,18.5,15.7,false,0.0
W00000788,MAA,2026-03-09,22.5,9.3,15.5,false,2.3
W00000789,MAA,2026-03-10,33.5,15.5,9.0,false,6.7
W00000790,MAA,2026-03-11,23.4,52.0,6.3,false,2.6
W00000791,MAA,2026-03-12,26.3,23.1,18.8,false,6.9
W00000792,MAA,2026-03-13,38.3,14.7,2.5,true,48.3
W00000793,MAA,2026-03-14,15.0,8.9,7.0,false,1.3
W00000794,MAA,2026-03-15,26.8,42.9,9.5,true,12.2
W00000795,MAA,2026-03-16,23.2,21.3,9.8,false,2.5
W00000796,MAA,2026-03-17,18.3,22.6,18.2,false,1.8
W00000797,MAA,2026-03-18,32.0,6.4,8.0,false,1.5
W00000798,MAA,2026-03-19,30.2,36.0,11.6,false,2.5
W00000799,MAA,2026-03-20,11.7,15.0,6.7,false,4.4
W00000800,MAA,2026-03-21,33.9,29.9,10.0,false,4.7
W00000801,MAA,2026-03-22,37.3,16.4,19.9,false,4.3
W00000802,MAA,2026-03-23,38.3,24.4,9.9,false,4.8
W00000803,MAA,2026-03-24,30.3,29.1,16.4,false,2.8
W00000804,MAA,2026-03-25,37.8,6.9,5.8,true,46.2
W00000805,MAA,2026-03-26,25.8,11.6,15.8,false,6.9
W00000806,MAA,2026-03-27,27.0,37.4,17.6,false,1.8
W00000807,MAA,2026-03-28,31.3,39.8,17.6,false,4.2
W00000808,MAA,2026-03-29,37.6,39.7,3.2,true,46.9
W00000809,MAA,2026-03-30,23.3,50.4,10.5,false,0.1
W00000810,MAA,2026-03-31,25.9,38.1,10.6,false,6.6
W00000811,MAA,2026-04-01,25.4,16.2,13.5,false,5.9
W00000812,MAA,2026-04-02,29.2,45.9,16.4,false,4.1
W00000813,MAA,2026-04-03,30.7,32.3,18.8,false,5.1
W00000814,MAA,2026-04-04,38.2,15.0,9.3,false,0.1
W00000815,MAA,2026-04-05,28.1,18.1,15.7,false,3.1
W00000816,MAA,2026-04-06,40.5,6.1,14.8,false,0.2
W00000817,MAA,2026-04-07,36.7,14.7,9.1,false,4.3
W00000818,MAA,2026-04-08,27.9,34.5,12.9,false,6.9
